Model Type,Neighborhood Size,Time Step,Mean Entropy,Std Entropy,N Samples
Stochastic Mixture NCA,4,15,0.2013995200395584,0.02400371991097927,20
Stochastic Mixture NCA,4,16,0.2072664499282837,0.026914045214653015,20
Stochastic Mixture NCA,4,17,0.21228793263435364,0.029686782509088516,20
Stochastic Mixture NCA,4,18,0.2168019562959671,0.032421763986349106,20
Stochastic Mixture NCA,4,19,0.22101548314094543,0.03517436981201172,20
Stochastic Mixture NCA,4,20,0.22517426311969757,0.037900231778621674,20
Stochastic Mixture NCA,4,21,0.2290024310350418,0.04065602645277977,20
Stochastic Mixture NCA,4,22,0.23221345245838165,0.04311790689826012,20
Stochastic Mixture NCA,4,23,0.2348913699388504,0.04500914737582207,20
Stochastic Mixture NCA,4,24,0.23693449795246124,0.046560514718294144,20
Stochastic Mixture NCA,4,25,0.2382560521364212,0.04747883602976799,20
Stochastic Mixture NCA,4,26,0.23942840099334717,0.04829425364732742,20
Stochastic Mixture NCA,4,27,0.24039605259895325,0.04887023940682411,20
Stochastic Mixture NCA,4,28,0.2411409616470337,0.04946849122643471,20
Stochastic Mixture NCA,4,29,0.24171069264411926,0.049954045563936234,20
Stochastic Mixture NCA,4,30,0.24219143390655518,0.05009116977453232,20
Stochastic Mixture NCA,4,31,0.24267137050628662,0.050256017595529556,20
Stochastic Mixture NCA,4,32,0.24317094683647156,0.05037660524249077,20
Stochastic Mixture NCA,4,33,0.24368946254253387,0.05087460204958916,20
Stochastic Mixture NCA,4,34,0.24402542412281036,0.05109772831201553,20
Stochastic Mixture NCA,4,35,0.2442970722913742,0.051320068538188934,20
Stochastic Mixture NCA,4,36,0.2445000857114792,0.05159377679228783,20
Stochastic Mixture NCA,4,37,0.24467703700065613,0.051882773637771606,20
Stochastic Mixture NCA,4,38,0.24499669671058655,0.05203252285718918,20
Stochastic Mixture NCA,4,39,0.24496670067310333,0.052155446261167526,20
Stochastic Mixture NCA,4,40,0.24500830471515656,0.052325427532196045,20
Stochastic Mixture NCA,4,41,0.2451699674129486,0.052559204399585724,20
Stochastic Mixture NCA,4,42,0.24530282616615295,0.052712615579366684,20
Stochastic Mixture NCA,4,43,0.24533411860466003,0.052747782319784164,20
Stochastic Mixture NCA,4,44,0.24546697735786438,0.05298955738544464,20
Stochastic Mixture NCA,4,45,0.24571773409843445,0.053196392953395844,20
Stochastic Mixture NCA,4,46,0.24586908519268036,0.05337345972657204,20
Stochastic Mixture NCA,4,47,0.24578717350959778,0.053165435791015625,20
Stochastic Mixture NCA,4,48,0.24600914120674133,0.05325872451066971,20
Stochastic Mixture NCA,4,49,0.2462298423051834,0.053339969366788864,20
Stochastic Mixture NCA,4,50,0.2464008629322052,0.05344732105731964,20
Stochastic Mixture NCA,4,51,0.24653470516204834,0.05342438071966171,20
Stochastic Mixture NCA,4,52,0.24655096232891083,0.053416937589645386,20
Stochastic Mixture NCA,4,53,0.24666067957878113,0.05342959240078926,20
Stochastic Mixture NCA,4,54,0.24659375846385956,0.05337275192141533,20
Stochastic Mixture NCA,4,55,0.24658343195915222,0.05344681069254875,20
Stochastic Mixture NCA,4,56,0.2466781884431839,0.05348699539899826,20
Stochastic Mixture NCA,4,57,0.24657312035560608,0.0534944124519825,20
Stochastic Mixture NCA,4,58,0.24662506580352783,0.05339214578270912,20
Stochastic Mixture NCA,4,59,0.24664917588233948,0.053450312465429306,20
Stochastic Mixture NCA,4,60,0.24657635390758514,0.05342691019177437,20
Stochastic Mixture NCA,4,61,0.2467195689678192,0.05333550646901131,20
Stochastic Mixture NCA,4,62,0.2467045783996582,0.05341162160038948,20
Stochastic Mixture NCA,4,63,0.24667410552501678,0.05352189391851425,20
Stochastic Mixture NCA,4,64,0.24674105644226074,0.053498703986406326,20
Stochastic Mixture NCA,4,65,0.2467641830444336,0.0534229502081871,20
Stochastic Mixture NCA,4,66,0.24661163985729218,0.053490590304136276,20
Stochastic Mixture NCA,4,67,0.24669039249420166,0.05349724739789963,20
Stochastic Mixture NCA,4,68,0.2466372549533844,0.053284160792827606,20
Stochastic Mixture NCA,4,69,0.24677138030529022,0.05348576605319977,20
Stochastic Mixture NCA,4,70,0.24695058166980743,0.05366521328687668,20
Stochastic Mixture NCA,4,71,0.24701182544231415,0.053709205240011215,20
Stochastic Mixture NCA,4,72,0.24716779589653015,0.053768981248140335,20
Stochastic Mixture NCA,4,73,0.24730069935321808,0.053824957460165024,20
Stochastic Mixture NCA,4,74,0.24732479453086853,0.05355314910411835,20
Stochastic Mixture NCA,4,75,0.24738788604736328,0.05371061712503433,20
Stochastic Mixture NCA,4,76,0.24738666415214539,0.0536695159971714,20
Stochastic Mixture NCA,4,77,0.24775846302509308,0.05375891551375389,20
Stochastic Mixture NCA,4,78,0.24785789847373962,0.05382009968161583,20
Stochastic Mixture NCA,4,79,0.24793413281440735,0.053725313395261765,20
Stochastic Mixture NCA,4,80,0.24801857769489288,0.05355087295174599,20
Stochastic Mixture NCA,4,81,0.24807515740394592,0.053727537393569946,20
Stochastic Mixture NCA,4,82,0.24828433990478516,0.053744543343782425,20
Stochastic Mixture NCA,4,83,0.24817462265491486,0.05369282886385918,20
Stochastic Mixture NCA,4,84,0.2481214702129364,0.05366075038909912,20
Stochastic Mixture NCA,4,85,0.2482115477323532,0.0537620447576046,20
Stochastic Mixture NCA,4,86,0.24824032187461853,0.05369970574975014,20
Stochastic Mixture NCA,4,87,0.24834537506103516,0.05376254767179489,20
Stochastic Mixture NCA,4,88,0.24826911091804504,0.05365421250462532,20
Stochastic Mixture NCA,4,89,0.248150035738945,0.05370365455746651,20
Stochastic Mixture NCA,4,90,0.24821698665618896,0.05374456197023392,20
Stochastic Mixture NCA,4,91,0.24817880988121033,0.05369887128472328,20
Stochastic Mixture NCA,4,92,0.24821695685386658,0.053677190095186234,20
Stochastic Mixture NCA,4,93,0.2481800764799118,0.053625527769327164,20
Stochastic Mixture NCA,4,94,0.2482088804244995,0.05360235273838043,20
Stochastic Mixture NCA,4,95,0.24815575778484344,0.053689517080783844,20
Stochastic Mixture NCA,4,96,0.2481938898563385,0.053627997636795044,20
Stochastic Mixture NCA,4,97,0.24818453192710876,0.05370410904288292,20
Stochastic Mixture NCA,4,98,0.248111754655838,0.05370534956455231,20
Stochastic Mixture NCA,4,99,0.24825839698314667,0.05384902283549309,20
Stochastic Mixture NCA,4,100,0.24826307594776154,0.05377012863755226,20
