Model Type,Neighborhood Size,Step Length,Evaluation,Simulation,KL Divergence,Chi-Square,Categorical MMD,Tumor Size Diff,Border Size Diff,Spatial Variance Diff
Mixture NCA,1,25,0,22,14.576956748962402,1.5543766021728516,0.695555567741394,1.0360121726989746,0.8108649253845215,1.031615138053894
Mixture NCA,1,25,0,23,9.622430801391602,1.3503341674804688,0.5311111211776733,0.7844564914703369,0.6707154512405396,0.46565544605255127
Mixture NCA,1,25,0,24,9.102115631103516,1.2402756214141846,0.5555554628372192,0.8175559043884277,0.7007474899291992,0.7672884464263916
Mixture NCA,1,25,0,25,9.312918663024902,1.30488121509552,0.6355555057525635,0.9400238394737244,0.6607047915458679,0.720172643661499
Mixture NCA,1,25,0,26,14.446029663085938,1.5327868461608887,0.9288889169692993,1.3835561275482178,1.001067876815796,1.545763373374939
Mixture NCA,1,25,0,27,14.24553108215332,1.4999998807907104,0.7933332920074463,1.1816496849060059,0.9309930801391602,1.169303297996521
Mixture NCA,1,25,0,28,9.872323989868164,1.4274253845214844,0.6755554676055908,0.9996027946472168,0.8609183430671692,0.8789313435554504
Mixture NCA,1,25,0,29,13.934957504272461,1.4517133235931396,0.5666666030883789,0.8440354466438293,0.6506940722465515,0.816505491733551
Mixture NCA,1,25,0,30,14.117836952209473,1.4798762798309326,0.5711110830307007,0.8506553769111633,0.8108649253845215,0.834504246711731
Mixture NCA,1,25,0,31,9.638521194458008,1.349805474281311,0.6000000238418579,0.8870647549629211,0.8108649253845215,0.8722198605537415
Mixture NCA,1,25,0,32,14.354148864746094,1.5164833068847656,0.6555554866790771,0.9764332175254822,0.7608115673065186,1.0648958683013916
Mixture NCA,1,25,0,33,13.941630363464355,1.4488517045974731,0.8622221946716309,1.2842578887939453,1.0110784769058228,1.3136043548583984
Mixture NCA,1,25,0,34,8.932799339294434,1.200853943824768,0.3155555725097656,0.4567721486091614,0.46049121022224426,0.10372905433177948
Mixture NCA,1,25,0,35,9.649927139282227,1.3564245700836182,0.4644443988800049,0.6851581931114197,0.6306727528572083,0.3190288543701172
Mixture NCA,1,25,0,36,8.538662910461426,1.2417685985565186,0.3288888931274414,0.483251690864563,0.5305659770965576,0.2514086663722992
Mixture NCA,1,25,0,37,9.17906379699707,1.3469387292861938,0.5933332443237305,0.8804448246955872,0.8008542656898499,0.7875519394874573
Mixture NCA,1,25,0,38,9.627401351928711,1.3408292531967163,0.43111109733581543,0.6355090737342834,0.5806193351745605,0.5066389441490173
Mixture NCA,1,25,0,39,14.798486709594727,1.5902963876724243,0.6888889074325562,1.0260822772979736,0.8709290027618408,1.0604238510131836
Mixture NCA,1,25,0,40,8.330537796020508,1.156952142715454,0.5266666412353516,0.7745266556739807,0.6106513738632202,0.534344494342804
Mixture NCA,1,25,0,41,14.52523422241211,1.5450236797332764,0.7777777910232544,1.1584800481796265,0.9710357785224915,1.202284812927246
Mixture NCA,1,25,0,42,14.880125045776367,1.6112531423568726,0.762222170829773,1.135310411453247,0.9309930801391602,1.086761236190796
Mixture NCA,1,25,0,43,14.020267486572266,1.4629631042480469,0.7755554914474487,1.1551700830459595,0.9209824204444885,1.271990180015564
Mixture NCA,1,25,0,44,9.75744342803955,1.3604680299758911,0.5777777433395386,0.8572752475738525,0.7307795286178589,0.8537900447845459
