Model Type,Neighborhood Size,Step Length,Evaluation,Simulation,KL Divergence,Chi-Square,Categorical MMD,Tumor Size Diff,Border Size Diff,Spatial Variance Diff
Mixture NCA,5,25,0,62,0.03722405806183815,0.03319791704416275,0.8888888359069824,0.8672050833702087,0.4304591715335846,1.0308644771575928
Mixture NCA,5,25,0,63,0.032159171998500824,0.03136727213859558,0.24888885021209717,0.13239772617816925,0.06006406992673874,0.21410642564296722
Mixture NCA,5,25,0,64,0.029687128961086273,0.02787201851606369,0.6133333444595337,0.2449357807636261,0.03003203496336937,0.23092615604400635
Mixture NCA,5,25,0,65,0.015153184533119202,0.015242364257574081,0.48000001907348633,0.17873692512512207,0.03003203496336937,0.22119003534317017
Mixture NCA,5,25,0,66,0.062478553503751755,0.054505810141563416,0.43555545806884766,0.2283860743045807,0.19020289182662964,0.3841584622859955
Mixture NCA,5,25,0,67,0.03718278557062149,0.03240795433521271,0.7933332920074463,0.8672050833702087,0.5105445981025696,0.8622133135795593
Mixture NCA,5,25,0,68,0.05315585434436798,0.0480872243642807,0.8066666126251221,0.4468423128128052,0.2903096675872803,0.4094215929508209
Mixture NCA,5,25,0,69,0.009050391614437103,0.009229329414665699,0.6977777481079102,0.39057326316833496,0.250266969203949,0.5395817756652832
Mixture NCA,5,25,0,70,0.08537878096103668,0.0713493824005127,0.6266666650772095,0.5858598947525024,0.33035239577293396,0.6763026714324951
Mixture NCA,5,25,0,71,0.04737664759159088,0.042334556579589844,0.2911111116409302,0.19528663158416748,0.16017085313796997,0.2665095031261444
Mixture NCA,5,25,0,72,0.03593679517507553,0.031144991517066956,1.006666660308838,1.0889712572097778,0.5605980157852173,1.1138767004013062
Mixture NCA,5,25,0,73,0.12482509016990662,0.0945911705493927,0.8333332538604736,1.0194624662399292,0.5205552577972412,1.0899624824523926
Mixture NCA,5,25,0,74,0.07451365888118744,0.05791112035512924,0.5133333206176758,0.529590904712677,0.4805125594139099,0.7447465658187866
Mixture NCA,5,25,0,75,0.023942939937114716,0.02354428917169571,0.49777770042419434,0.009929829277098179,0.2102242410182953,0.06675945222377777
Mixture NCA,5,25,0,76,0.09441837668418884,0.07091245800256729,0.37777769565582275,0.2912749946117401,0.1301388144493103,0.3689647912979126
Mixture NCA,5,25,0,77,0.05226367339491844,0.043156206607818604,0.27555549144744873,0.17873692512512207,0.14014950394630432,0.1739017516374588
Mixture NCA,5,25,0,78,0.05082215368747711,0.04350946843624115,0.36000001430511475,0.14894743263721466,0.14014950394630432,0.25452426075935364
Mixture NCA,5,25,0,79,0.031411148607730865,0.029662668704986572,0.47555553913116455,0.07612869143486023,0.09009610116481781,0.08056718856096268
Mixture NCA,5,25,0,80,0.032203465700149536,0.029018843546509743,0.38222217559814453,0.08605851978063583,0.04004271328449249,0.07797924429178238
Mixture NCA,5,25,0,81,0.042117007076740265,0.03743728622794151,0.3377777338027954,0.07612869143486023,0.09009610116481781,0.09679676592350006
Mixture NCA,5,25,0,82,0.03984316810965538,0.0356605164706707,0.7688888311386108,0.7116377353668213,0.36038440465927124,0.675173819065094
Mixture NCA,5,25,0,83,0.11988648772239685,0.08085356652736664,0.49777770042419434,0.37733349204063416,0.2102242410182953,0.6144588589668274
Mixture NCA,5,25,0,84,0.012742489576339722,0.011851275339722633,0.2955554723739624,0.10260823369026184,0.050053391605615616,0.16524191200733185
Mixture NCA,5,25,0,85,0.05762522667646408,0.05008110776543617,0.5622222423553467,0.4667019546031952,0.3103310167789459,0.616883397102356
Mixture NCA,5,25,0,86,0.06270191073417664,0.056010857224464417,0.3288888931274414,0.04964914545416832,0.1301388144493103,0.09054411202669144
Mixture NCA,5,25,0,87,0.01158025860786438,0.011370852589607239,0.6933332681655884,0.8142459988594055,0.4805125594139099,0.905504584312439
Mixture NCA,5,25,0,88,0.03235664218664169,0.030206099152565002,0.35555553436279297,0.2416258454322815,0.19020289182662964,0.21879282593727112
Mixture NCA,5,25,0,89,0.021283365786075592,0.020348401740193367,0.8022222518920898,0.615649402141571,0.28029900789260864,0.6144025325775146
Mixture NCA,5,25,0,90,0.09760534763336182,0.07386888563632965,0.7599999904632568,0.9003044962882996,0.6506940722465515,0.8974485397338867
Mixture NCA,5,25,0,91,0.16383542120456696,0.11038998514413834,0.7955554723739624,0.7612869143486023,0.46049121022224426,0.8336947560310364
Mixture NCA,5,25,0,92,0.029652297496795654,0.027381327003240585,0.27111101150512695,0.10591817647218704,0.020021356642246246,0.11734654754400253
Mixture NCA,5,25,0,93,0.04710493981838226,0.04104449599981308,0.4733332395553589,0.38064345717430115,0.23024560511112213,0.39479464292526245
Mixture NCA,5,25,0,94,0.03495761379599571,0.033479880541563034,0.415555477142334,0.2681053876876831,0.1701815277338028,0.3114337623119354
Mixture NCA,5,25,0,95,0.010188933461904526,0.01034741010516882,0.49111104011535645,0.05626903101801872,0.1301388144493103,0.14374814927577972
Mixture NCA,5,25,0,96,0.09549902379512787,0.07390882819890976,0.7244443893432617,0.7645968198776245,0.3804057836532593,0.7383912205696106
Mixture NCA,5,25,0,97,0.05373799800872803,0.04583900421857834,0.5555554628372192,0.5130411386489868,0.36038440465927124,0.7341049313545227
Mixture NCA,5,25,0,98,0.04664415121078491,0.04284672439098358,0.41333329677581787,0.2283860743045807,0.11011746525764465,0.2375366985797882
Mixture NCA,5,25,0,99,0.037525102496147156,0.032882023602724075,0.5355554819107056,0.4931814968585968,0.2903096675872803,0.5141883492469788
Mixture NCA,5,25,0,100,0.08331504464149475,0.06304287165403366,0.644444465637207,0.5362107753753662,0.37039509415626526,0.5581379532814026
Mixture NCA,5,25,0,101,0.04436703026294708,0.03790592774748802,0.7244443893432617,0.6917780637741089,0.5105445981025696,0.9245188236236572
Mixture NCA,5,25,0,102,0.039151161909103394,0.03682596981525421,0.49777770042419434,0.3276843726634979,0.1301388144493103,0.34145602583885193
Mixture NCA,5,25,0,103,0.08485664427280426,0.06963275372982025,0.5688889026641846,0.2416258454322815,0.19020289182662964,0.252705454826355
Mixture NCA,5,25,0,104,0.04838342219591141,0.04249996319413185,0.7355555295944214,0.6851581931114197,0.37039509415626526,0.6990718245506287
Mixture NCA,5,25,0,105,0.06365944445133209,0.05586225911974907,0.6422221660614014,0.6355090737342834,0.5405766367912292,0.819607138633728
Mixture NCA,5,25,0,106,0.02282089740037918,0.021828629076480865,0.6422221660614014,0.2449357807636261,0.1301388144493103,0.15587320923805237
Mixture NCA,5,25,0,107,0.10026969015598297,0.08557729423046112,1.042222261428833,1.1551700830459595,0.5706086754798889,1.3196752071380615
Mixture NCA,5,25,0,108,0.029489338397979736,0.028728008270263672,0.5488888025283813,0.02316960133612156,0.0,0.06514054536819458
Mixture NCA,5,25,0,109,0.0796675756573677,0.062375787645578384,0.6511111259460449,0.6288891434669495,0.500533938407898,0.6994709372520447
Mixture NCA,5,25,0,110,0.08072417974472046,0.0680147111415863,0.3444443941116333,0.08936846256256104,0.020021356642246246,0.11046148091554642
Mixture NCA,5,25,0,111,0.037148021161556244,0.03480103611946106,0.5399999618530273,0.2813451588153839,0.33035239577293396,0.7779779434204102
Mixture NCA,5,25,0,112,0.026195496320724487,0.02446112036705017,0.2733333110809326,0.08274857699871063,0.010010678321123123,0.08266277611255646
Mixture NCA,5,25,0,113,0.05514641851186752,0.05191264674067497,0.5533332824707031,0.04633920267224312,0.1701815277338028,0.0014426343841478229
Mixture NCA,5,25,0,114,0.18389689922332764,0.11570504307746887,0.31999993324279785,0.16549715399742126,0.1701815277338028,0.19822537899017334
Mixture NCA,5,25,0,115,0.01140490174293518,0.01129346713423729,0.662222146987915,0.2879650294780731,0.2102242410182953,0.33142396807670593
Mixture NCA,5,25,0,116,0.012086961418390274,0.01203283853828907,0.6044443845748901,0.059578973799943924,0.11011746525764465,0.000930403359234333
Mixture NCA,5,25,0,117,0.1491067111492157,0.10489048808813095,0.7177777290344238,0.7546669840812683,0.4204484820365906,0.8488880395889282
Mixture NCA,5,25,0,118,0.018872231245040894,0.017851727083325386,0.3933333158493042,0.34423407912254333,0.28029900789260864,0.3388378620147705
Mixture NCA,5,25,0,119,0.014386259019374847,0.013873344287276268,0.5733332633972168,0.4931814968585968,0.45048052072525024,0.624396562576294
Mixture NCA,5,25,0,120,0.059240490198135376,0.050263818353414536,0.7599999904632568,0.7778366208076477,0.5105445981025696,0.7220924496650696
Mixture NCA,5,25,0,121,0.1131574809551239,0.0993906706571579,0.3088887929916382,0.17542697489261627,0.11011746525764465,0.2186766117811203
Mixture NCA,5,25,0,122,0.06073324382305145,0.052986662834882736,0.5022221803665161,0.3078247010707855,0.07007475197315216,0.24802255630493164
Mixture NCA,5,25,0,123,0.07230374217033386,0.057219602167606354,0.39111101627349854,0.37071362137794495,0.2102242410182953,0.37784305214881897
Mixture NCA,5,25,0,124,0.12241287529468536,0.09156126528978348,0.7377777099609375,0.6652985215187073,0.5505872964859009,0.9206283092498779
Mixture NCA,5,25,0,125,0.0444512665271759,0.039705708622932434,0.7244443893432617,0.7447372078895569,0.4004271328449249,0.9088073372840881
Mixture NCA,5,25,0,126,0.06932033598423004,0.058724772185087204,0.30666661262512207,0.059578973799943924,0.14014950394630432,0.11746806651353836
Mixture NCA,5,25,0,127,0.06771242618560791,0.05603500083088875,0.6066666841506958,0.6487488150596619,0.49052324891090393,0.6142873167991638
Mixture NCA,5,25,0,128,0.005495347082614899,0.00544658862054348,0.4022221565246582,0.039719317108392715,0.06006406992673874,0.05480240285396576
Mixture NCA,5,25,0,129,0.035696811974048615,0.03155673295259476,0.9800000190734863,1.1253806352615356,0.7207688093185425,1.077455997467041
Mixture NCA,5,25,0,130,0.021574899554252625,0.020168913528323174,0.5266666412353516,0.2846550941467285,0.11011746525764465,0.21786588430404663
Mixture NCA,5,25,0,131,0.035015251487493515,0.03269975259900093,0.6599999666213989,0.6421289443969727,0.5405766367912292,0.722842276096344
Mixture NCA,5,25,0,132,0.06780343502759933,0.05716526508331299,0.7666666507720947,0.6686084866523743,0.28029900789260864,0.7411352396011353
Mixture NCA,5,25,0,133,0.05476866662502289,0.04740019142627716,0.551111102104187,0.2647954523563385,0.1701815277338028,0.22601193189620972
Mixture NCA,5,25,0,134,0.03846567124128342,0.0347989946603775,0.4511110782623291,0.43360254168510437,0.37039509415626526,0.5964819192886353
Mixture NCA,5,25,0,135,0.054571688175201416,0.05042213201522827,0.2866666316986084,0.15887726843357086,0.06006406992673874,0.15518061816692352
Mixture NCA,5,25,0,136,0.0077450573444366455,0.007751653902232647,0.6711111068725586,0.7314974069595337,0.5305659770965576,0.7996182441711426
Mixture NCA,5,25,0,137,0.028986290097236633,0.025722013786435127,0.3999999761581421,0.2449357807636261,0.10010678321123123,0.2341350018978119
Mixture NCA,5,25,0,138,0.021175671368837357,0.020957808941602707,1.017777681350708,1.0790414810180664,0.500533938407898,1.3499817848205566
Mixture NCA,5,25,0,139,0.08126094937324524,0.06466524302959442,0.42888879776000977,0.2383158951997757,0.28029900789260864,0.31596094369888306
Mixture NCA,5,25,0,140,0.07062802463769913,0.057028479874134064,0.7755554914474487,0.8506553769111633,0.3503737449645996,0.8062589168548584
Mixture NCA,5,25,0,141,0.0638846904039383,0.056486137211322784,0.611111044883728,0.4402224123477936,0.19020289182662964,0.7644465565681458
Mixture NCA,5,25,0,142,0.057662978768348694,0.05166500806808472,0.41777777671813965,0.11584800481796265,0.2702883183956146,0.1557004749774933
Mixture NCA,5,25,0,143,0.02321021258831024,0.021156620234251022,0.5644444227218628,0.37733349204063416,0.09009610116481781,0.3702068030834198
Mixture NCA,5,25,0,144,0.03335486352443695,0.02977295219898224,0.9599999189376831,1.1121408939361572,0.4304591715335846,1.1104145050048828
Mixture NCA,5,25,0,145,0.042768530547618866,0.036262042820453644,0.5488888025283813,0.4998013973236084,0.3503737449645996,0.7361449599266052
Mixture NCA,5,25,0,146,0.12943463027477264,0.08587445318698883,0.5733332633972168,0.5990996956825256,0.3503737449645996,0.6997243165969849
Mixture NCA,5,25,0,147,0.04090527817606926,0.035264644771814346,0.6422221660614014,0.6454389095306396,0.41043782234191895,0.6805213689804077
Mixture NCA,5,25,0,148,0.019213147461414337,0.018284669145941734,0.5222221612930298,0.2449357807636261,0.14014950394630432,0.3297163248062134
Mixture NCA,5,25,0,149,0.2009854018688202,0.10678260028362274,0.5822222232818604,0.5626903176307678,0.23024560511112213,0.5088114142417908
Mixture NCA,5,25,0,150,0.028938814997673035,0.026876341551542282,0.48000001907348633,0.35747385025024414,0.3003203570842743,0.47976747155189514
Mixture NCA,5,25,0,151,0.015822574496269226,0.015273881144821644,0.5711110830307007,0.34754401445388794,0.2602776288986206,0.6156566143035889
Mixture NCA,5,25,0,152,0.061333999037742615,0.05168144777417183,0.3355555534362793,0.14232754707336426,0.1701815277338028,0.23014672100543976
Mixture NCA,5,25,0,153,0.033391185104846954,0.029863141477108,0.6511111259460449,0.6421289443969727,0.2903096675872803,0.6997222900390625
Mixture NCA,5,25,0,154,0.09556205570697784,0.07216843217611313,0.3933333158493042,0.2846550941467285,0.3103310167789459,0.48871049284935
Mixture NCA,5,25,0,155,0.05870614945888519,0.049319762736558914,0.4022221565246582,0.2647954523563385,0.12012813985347748,0.28414273262023926
Mixture NCA,5,25,0,156,0.03088901937007904,0.027416637167334557,0.3422222137451172,0.19528663158416748,0.14014950394630432,0.2084045261144638
Mixture NCA,5,25,0,157,0.029494628310203552,0.028190650045871735,0.5755555629730225,0.5527604818344116,0.2903096675872803,0.7249377965927124
Mixture NCA,5,25,0,158,0.06799065321683884,0.059486307203769684,0.5444444417953491,0.4898715615272522,0.18019220232963562,0.5976405739784241
Mixture NCA,5,25,0,159,0.033718883991241455,0.02936318702995777,0.8600000143051147,0.9565735459327698,0.2903096675872803,0.8436075448989868
Mixture NCA,5,25,0,160,0.1204652339220047,0.08661393076181412,0.6599999666213989,0.6388189792633057,0.28029900789260864,0.626772940158844
Mixture NCA,5,25,0,161,0.03002273291349411,0.027400026097893715,0.5199999809265137,0.2912749946117401,0.3503737449645996,0.29188084602355957
Mixture NCA,5,25,0,162,0.008132876828312874,0.007740761153399944,0.24222218990325928,0.04302925989031792,0.020021356642246246,0.037119511514902115
Mixture NCA,5,25,0,163,0.024281427264213562,0.023632895201444626,0.27111101150512695,0.13570766150951385,0.23024560511112213,0.1630931794643402
Mixture NCA,5,25,0,164,0.039125651121139526,0.03698361665010452,0.49111104011535645,0.44353237748146057,0.3403630554676056,0.4162338674068451
Mixture NCA,5,25,0,165,0.012111019343137741,0.011947641149163246,0.4933333396911621,0.34754401445388794,0.2903096675872803,0.4544762372970581
Mixture NCA,5,25,0,166,0.05938597768545151,0.0495431162416935,0.20888888835906982,0.00661988602951169,0.06006406992673874,0.05748257786035538
Mixture NCA,5,25,0,167,0.032926566898822784,0.03052522987127304,0.5444444417953491,0.2184562385082245,0.04004271328449249,0.11519760638475418
Mixture NCA,5,25,0,168,0.27160385251045227,0.16170570254325867,0.35555553436279297,0.11253806203603745,0.050053391605615616,0.03795069828629494
Mixture NCA,5,25,0,169,0.010863054543733597,0.010907050222158432,0.36888885498046875,0.07281874865293503,0.07007475197315216,0.09541816264390945
Mixture NCA,5,25,0,170,0.03760385513305664,0.034495268017053604,0.6511111259460449,0.5163511037826538,0.5205552577972412,0.7282747030258179
Mixture NCA,5,25,0,171,0.04703201353549957,0.038462091237306595,0.5155555009841919,0.2681053876876831,0.16017085313796997,0.23746420443058014
Mixture NCA,5,25,0,172,0.07274505496025085,0.058721013367176056,0.48888885974884033,0.4733218550682068,0.32034170627593994,0.5421758890151978
Mixture NCA,5,25,0,173,0.03443273901939392,0.03368516266345978,0.43111109733581543,0.04633920267224312,0.04004271328449249,0.09843889623880386
Mixture NCA,5,25,0,174,0.01632242649793625,0.016470186412334442,0.6355555057525635,0.5163511037826538,0.5205552577972412,0.6132954359054565
Mixture NCA,5,25,0,175,0.030941642820835114,0.030590364709496498,0.7799999713897705,0.6388189792633057,0.49052324891090393,0.6917193531990051
Mixture NCA,5,25,0,176,0.06517956405878067,0.05603117495775223,0.5133333206176758,0.33099430799484253,0.3403630554676056,0.6586869359016418
Mixture NCA,5,25,0,177,0.058907002210617065,0.05237526446580887,0.5266666412353516,0.33761417865753174,0.33035239577293396,0.3874082863330841
Mixture NCA,5,25,0,178,0.03363973647356033,0.031158361583948135,0.48222219944000244,0.18866674602031708,0.050053391605615616,0.15823785960674286
Mixture NCA,5,25,0,179,0.09100743383169174,0.07580175995826721,0.36888885498046875,0.33430424332618713,0.24025627970695496,0.30976787209510803
Mixture NCA,5,25,0,180,0.11743871867656708,0.08563495427370071,0.653333306312561,0.6454389095306396,0.4004271328449249,0.7284954786300659
Mixture NCA,5,25,0,181,0.036506153643131256,0.03390893340110779,1.0933332443237305,1.3107374906539917,0.8208756446838379,1.3172606229782104
Mixture NCA,5,25,0,182,0.18250511586666107,0.12638264894485474,0.3888888359069824,0.17873692512512207,0.2202349305152893,0.1984967291355133
Mixture NCA,5,25,0,183,0.023682303726673126,0.023418132215738297,0.415555477142334,0.10591817647218704,0.08008542656898499,0.09756803512573242
Mixture NCA,5,25,0,184,0.04787151515483856,0.045581355690956116,0.2911111116409302,0.10260823369026184,0.06006406992673874,0.12286243587732315
Mixture NCA,5,25,0,185,0.033492378890514374,0.030121494084596634,0.457777738571167,0.40381303429603577,0.32034170627593994,0.445905864238739
Mixture NCA,5,25,0,186,0.039299339056015015,0.036997150629758835,0.2799999713897705,0.18866674602031708,0.2602776288986206,0.23149089515209198
Mixture NCA,5,25,0,187,0.16988912224769592,0.11240574717521667,0.2288888692855835,0.14563749730587006,0.06006406992673874,0.12444742023944855
Mixture NCA,5,25,0,188,0.09011004865169525,0.07364155352115631,0.5333333015441895,0.5428306460380554,0.6306727528572083,0.7248597741127014
Mixture NCA,5,25,0,189,0.031933002173900604,0.029814355075359344,0.2888888120651245,0.11584800481796265,0.09009610116481781,0.12026533484458923
Mixture NCA,5,25,0,190,0.014219608157873154,0.013413898646831512,0.4599999189376831,0.04964914545416832,0.04004271328449249,0.15967869758605957
Mixture NCA,5,25,0,191,0.0955592542886734,0.07511792331933975,0.6066666841506958,0.38064345717430115,0.2702883183956146,0.4049292206764221
Mixture NCA,5,25,0,192,0.019460834562778473,0.0182361900806427,0.5933332443237305,0.4468423128128052,0.2702883183956146,0.5741225481033325
Mixture NCA,5,25,0,193,0.0435345321893692,0.041213225573301315,0.6355555057525635,0.5395207405090332,0.2903096675872803,0.5558449029922485
Mixture NCA,5,25,0,194,0.039887070655822754,0.03426213189959526,0.7022222280502319,0.6057195663452148,0.36038440465927124,0.6878999471664429
Mixture NCA,5,25,0,195,0.028795070946216583,0.027141042053699493,0.31999993324279785,0.14563749730587006,0.10010678321123123,0.15627484023571014
Mixture NCA,5,25,0,196,0.022666826844215393,0.021342800930142403,0.4377777576446533,0.2647954523563385,0.2903096675872803,0.4920237958431244
Mixture NCA,5,25,0,197,0.04302293807268143,0.03934130817651749,0.4933333396911621,0.19859658181667328,0.03003203496336937,0.18973471224308014
